listing_id,date
5458779,2015-05-04
5458779,2015-05-05
5458779,2015-05-07
5458779,2015-05-09
5458779,2015-05-21
5458779,2015-05-22
5458779,2015-05-23
5458779,2015-05-24
5458779,2015-05-25
5458779,2015-05-27
5458779,2015-05-30
5458779,2015-06-02
5458779,2015-06-03
5458779,2015-06-05
5458779,2015-06-09
5458779,2015-06-21
5458779,2015-06-24
5458779,2015-06-29
5458779,2015-07-01
5458779,2015-07-04
5458779,2015-07-05
5458779,2015-07-17
5458779,2015-07-21
5458779,2015-07-22
5458779,2015-07-25
5458779,2015-07-26
5458779,2015-07-27
5458779,2015-07-31
5458779,2015-08-01
5458779,2015-08-02
5458779,2015-08-04
5458779,2015-08-09
5458779,2015-08-14
5458779,2015-08-16
5458779,2015-08-21
5458779,2015-08-24
5458779,2015-08-27
5458779,2015-08-30
5458779,2015-09-06
5458779,2015-09-21
5458779,2015-09-27
5458779,2015-10-30
5458779,2015-11-25
5458779,2015-11-29
5458779,2016-01-03
5458779,2016-01-29
5458779,2016-01-31
5458779,2016-02-28
5458779,2016-04-23
5458779,2016-05-09
5458779,2016-05-12
5458779,2016-05-15
5458779,2016-05-28
5458779,2016-06-12
5458779,2016-06-17
5458779,2016-07-05
5458779,2016-07-10
5458779,2016-07-15
5458779,2016-07-19
5458779,2016-07-28
5458779,2016-08-01
5458779,2016-08-05
5458779,2016-08-12
5458779,2016-08-15
5458779,2016-08-17
5458779,2016-08-22
5458779,2016-08-25
5458779,2016-09-06
5458779,2016-09-14
5458779,2016-09-15
5458779,2016-09-21
5458779,2016-10-22
5458779,2016-10-30
5458779,2016-11-02
5458779,2016-11-13
5458779,2016-12-02
5458779,2016-12-30
5458779,2017-01-02
5458779,2017-01-07
5458779,2017-01-26
5458779,2017-02-28
5458779,2017-03-02
5458779,2017-03-05
5458779,2017-03-09
5458779,2017-03-17
5458779,2017-03-24
5458779,2017-03-26
5458779,2017-04-21
5458779,2017-04-23
5458779,2017-04-28
5458779,2017-05-03
5458779,2017-05-10
5458779,2017-05-12
5458779,2017-05-14
5458779,2017-05-18
5458779,2017-05-26
5458779,2017-05-29
12888237,2016-05-13
12888237,2016-05-13
3052361,2015-01-25
3052361,2015-03-31
3052361,2015-07-08
3052361,2015-09-21
3052361,2015-10-05
3052361,2016-01-05
3052361,2016-02-17
3052361,2016-07-05
3052361,2016-11-01
3052361,2017-03-31
5942478,2015-07-20
5942478,2015-07-26
5942478,2015-07-28
5942478,2015-07-31
5942478,2015-08-03
5942478,2015-08-07
5942478,2015-08-13
5942478,2015-08-18
5942478,2015-08-21
5942478,2015-08-23
5942478,2015-08-25
5942478,2015-08-27
5942478,2015-08-31
5942478,2015-09-07
5942478,2015-09-11
5942478,2015-09-19
5942478,2015-09-21
5942478,2015-09-24
5942478,2015-09-27
5942478,2015-10-05
5942478,2015-10-09
5942478,2015-10-19
5942478,2015-10-22
5942478,2015-10-27
5942478,2015-10-31
5942478,2015-11-01
5942478,2015-11-08
5942478,2015-11-15
5942478,2015-11-28
5942478,2015-11-29
5942478,2015-12-04
5942478,2015-12-05
5942478,2015-12-06
5942478,2015-12-08
5942478,2015-12-31
5942478,2016-01-01
5942478,2016-01-08
5942478,2016-01-10
5942478,2016-01-14
5942478,2016-01-15
5942478,2016-01-16
5942478,2016-01-17
5942478,2016-01-23
5942478,2016-01-26
5942478,2016-01-30
5942478,2016-01-31
5942478,2016-02-06
5942478,2016-02-15
5942478,2016-02-18
5942478,2016-02-20
5942478,2016-02-28
5942478,2016-03-05
5942478,2016-03-06
5942478,2016-03-10
5942478,2016-03-17
5942478,2016-03-19
5942478,2016-03-21
5942478,2016-03-23
5942478,2016-04-01
5942478,2016-04-03
5942478,2016-04-05
5942478,2016-04-07
5942478,2016-04-08
5942478,2016-04-10
5942478,2016-04-14
5942478,2016-04-15
5942478,2016-04-17
5942478,2016-04-20
5942478,2016-04-21
5942478,2016-04-27
5942478,2016-04-29
5942478,2016-04-30
5942478,2016-05-04
5942478,2016-05-07
5942478,2016-05-08
5942478,2016-05-13
5942478,2016-05-15
5942478,2016-05-19
5942478,2016-05-21
5942478,2016-05-24
5942478,2016-05-31
5942478,2016-06-05
5942478,2016-06-09
5942478,2016-06-12
5942478,2016-06-13
5942478,2016-06-13
5942478,2016-06-15
5942478,2016-06-19
5942478,2016-06-20
5942478,2016-06-25
5942478,2016-06-27
5942478,2016-07-01
5942478,2016-07-05
5942478,2016-07-06
5942478,2016-07-10
5942478,2016-07-17
5942478,2016-07-18
5942478,2016-07-20
5942478,2016-07-22
5942478,2016-07-26
5942478,2016-07-27
5942478,2016-07-28
5942478,2016-08-01
5942478,2016-08-03
5942478,2016-08-06
5942478,2016-08-09
5942478,2016-08-10
5942478,2016-08-12
5942478,2016-08-14
5942478,2016-08-16
5942478,2016-08-19
5942478,2016-08-23
5942478,2016-08-31
5942478,2016-09-07
5942478,2016-09-09
5942478,2016-09-16
5942478,2016-09-16
5942478,2016-09-19
5942478,2016-09-20
5942478,2016-09-23
5942478,2016-09-26
5942478,2016-09-27
5942478,2016-09-30
5942478,2016-10-03
5942478,2016-10-09
5942478,2016-10-10
5942478,2016-10-14
5942478,2016-10-16
5942478,2016-10-20
5942478,2016-10-21
5942478,2016-10-23
5942478,2016-10-28
5942478,2016-10-31
5942478,2016-11-04
5942478,2016-11-06
5942478,2016-11-11
5942478,2016-11-18
5942478,2016-11-20
5942478,2016-11-23
5942478,2016-11-28
5942478,2016-12-12
5942478,2016-12-19
5942478,2016-12-26
5942478,2016-12-28
5942478,2016-12-31
5942478,2017-01-01
5942478,2017-01-06
5942478,2017-01-16
5942478,2017-01-29
5942478,2017-02-05
5942478,2017-02-15
5942478,2017-02-20
5942478,2017-02-25
5942478,2017-03-03
5942478,2017-03-11
5942478,2017-03-15
5942478,2017-03-24
5942478,2017-03-26
5942478,2017-03-27
5942478,2017-04-02
5942478,2017-04-09
5942478,2017-04-16
5942478,2017-05-02
5942478,2017-05-03
5942478,2017-05-10
5942478,2017-05-14
5942478,2017-05-17
5942478,2017-05-22
5942478,2017-05-25
9488909,2016-01-04
9488909,2016-03-21
9488909,2016-03-28
9488909,2016-05-05
9488909,2016-05-23
9488909,2016-05-30
9488909,2016-06-13
9488909,2016-06-24
9488909,2016-07-04
9488909,2016-07-24
9488909,2016-08-01
9488909,2016-08-15
9488909,2016-09-05
9488909,2016-09-11
9488909,2016-09-25
9488909,2017-01-01
14585169,2016-08-22
14585169,2016-08-27
14585169,2016-09-01
14585169,2016-09-30
14585169,2016-10-07
14585169,2016-10-10
14585169,2016-10-14
14585169,2016-10-25
14585169,2016-10-30
14585169,2016-11-02
14585169,2016-11-13
14585169,2016-11-21
14585169,2016-12-27
14585169,2017-01-01
14585169,2017-01-18
14585169,2017-01-26
14585169,2017-02-12
14585169,2017-03-20
14585169,2017-03-28
14585169,2017-04-01
14585169,2017-04-16
14585169,2017-05-05
14585169,2017-05-11
14585169,2017-05-14
14585169,2017-05-27
14537849,2016-12-24
14537849,2016-12-27
14537849,2016-12-31
14537849,2017-05-05
14537849,2017-05-21
14537849,2017-05-29
2509575,2014-06-02
2509575,2014-07-01
2509575,2014-08-01
2509575,2014-08-02
2509575,2014-08-05
2509575,2014-09-05
2509575,2014-10-05
2509575,2014-10-25
2509575,2014-10-28
2509575,2014-10-29
2509575,2014-11-05
2509575,2014-11-08
2509575,2014-11-11
2509575,2014-11-17
2509575,2014-11-21
2509575,2014-12-09
2509575,2014-12-14
2509575,2014-12-15
2509575,2014-12-22
2509575,2014-12-29
2509575,2015-01-04
2509575,2015-02-17
2509575,2015-02-21
2509575,2015-03-26
2509575,2015-03-28
2509575,2015-07-19
2509575,2015-07-22
2509575,2015-07-23
2509575,2015-07-30
2509575,2015-08-02
2509575,2015-08-08
2509575,2015-08-15
2509575,2015-09-14
2509575,2015-09-16
2509575,2015-09-17
2509575,2015-09-21
2509575,2015-09-23
2509575,2015-09-24
2509575,2015-09-27
2509575,2015-12-01
2509575,2015-12-30
2509575,2016-01-07
2509575,2016-01-24
2509575,2016-03-08
2509575,2016-04-24
2509575,2016-04-30
2509575,2016-05-09
2509575,2016-05-15
2509575,2016-05-23
2509575,2016-06-02
2509575,2016-06-07
2509575,2016-08-01
2509575,2016-09-14
2509575,2016-11-15
2509575,2016-11-22
2509575,2017-02-26
2509575,2017-03-15
17907923,2017-05-04
17907923,2017-05-06
10633629,2016-07-03
10633629,2016-07-08
10633629,2016-07-11
10633629,2016-07-14
10633629,2016-07-20
10633629,2016-08-01
10633629,2016-08-30
10633629,2016-09-12
10633629,2016-09-15
12953949,2016-06-01
12953949,2016-06-08
12953949,2016-06-12
14808200,2016-10-16
14808200,2016-10-21
14808200,2016-11-12
14808200,2016-11-19
14808200,2016-11-28
14808200,2016-12-18
14808200,2016-12-25
14808200,2016-12-30
14808200,2017-01-15
14808200,2017-01-29
14808200,2017-02-05
14808200,2017-02-20
14808200,2017-02-25
14808200,2017-02-26
14808200,2017-03-07
14808200,2017-03-12
14808200,2017-03-16
14808200,2017-03-18
14808200,2017-03-26
14808200,2017-04-02
14808200,2017-04-23
14808200,2017-04-29
14808200,2017-04-30
14808200,2017-05-03
14808200,2017-05-12
14808200,2017-05-15
14808200,2017-05-17
14808200,2017-05-23
14808200,2017-05-25
14808200,2017-05-29
13586147,2016-07-21
13586147,2016-08-03
13586147,2016-09-16
13586147,2016-09-27
13586147,2016-12-28
13586147,2017-04-16
13586147,2017-05-08
14202538,2016-09-04
14202538,2016-09-24
14202538,2017-05-28
14882749,2016-09-12
14882749,2016-10-03
18157944,2017-04-30
2594598,2014-05-03
2594598,2014-05-20
2594598,2014-06-01
2594598,2014-06-16
2594598,2014-06-27
2594598,2014-06-30
2594598,2014-07-13
2594598,2014-07-16
2594598,2014-07-25
2594598,2014-08-24
2594598,2014-08-27
2594598,2014-09-02
2594598,2014-09-06
2594598,2014-09-13
2594598,2014-09-19
2594598,2014-09-23
2594598,2014-09-26
2594598,2014-10-01
2594598,2014-10-08
2594598,2014-10-16
2594598,2014-10-23
2594598,2014-10-29
2594598,2014-12-02
2594598,2014-12-31
2594598,2015-01-03
2594598,2015-01-11
2594598,2015-02-25
2594598,2015-03-05
2594598,2015-03-24
2594598,2015-03-30
2594598,2015-04-14
2594598,2015-05-05
2594598,2015-05-18
2594598,2015-05-23
2594598,2015-05-26
2594598,2015-06-13
2594598,2015-06-16
2594598,2015-06-22
2594598,2015-06-25
2594598,2015-06-30
2594598,2015-07-04
2594598,2015-07-28
2594598,2015-07-31
2594598,2015-08-03
2594598,2015-08-12
2594598,2015-08-22
2594598,2015-09-06
2594598,2015-09-09
2594598,2015-09-19
2594598,2015-09-21
2594598,2015-09-28
2594598,2015-10-06
2594598,2015-10-09
2594598,2015-10-13
2594598,2015-10-21
2594598,2015-10-24
2594598,2015-10-25
2594598,2015-10-27
2594598,2015-11-02
2594598,2015-11-06
2594598,2015-11-11
2594598,2015-11-16
2594598,2015-12-01
2594598,2015-12-12
2594598,2015-12-14
2594598,2015-12-24
2594598,2016-01-05
2594598,2016-01-14
2594598,2016-01-18
2594598,2016-01-25
2594598,2016-02-01
2594598,2016-02-08
2594598,2016-02-23
2594598,2016-03-01
2594598,2016-03-11
2594598,2016-03-22
2594598,2016-03-26
2594598,2016-04-11
2594598,2016-04-24
2594598,2016-05-02
2594598,2016-05-07
2594598,2016-05-11
2594598,2016-05-18
2594598,2016-05-23
2594598,2016-05-30
2594598,2016-06-04
2594598,2016-06-08
2594598,2016-06-17
2594598,2016-06-23
2594598,2016-06-29
2594598,2016-07-05
2594598,2016-07-10
2594598,2016-07-23
2594598,2016-07-27
2594598,2016-08-01
2594598,2016-08-07
2594598,2016-08-13
2594598,2016-08-15
2594598,2016-08-20
2594598,2016-08-26
2594598,2016-09-01
2594598,2016-09-07
2594598,2016-09-09
2594598,2016-09-14
2594598,2016-09-16
2594598,2016-09-23
2594598,2016-09-25
2594598,2016-09-30
2594598,2016-10-08
2594598,2016-10-16
2594598,2016-10-18
2594598,2016-10-25
2594598,2016-10-31
2594598,2016-11-03
2594598,2016-11-05
2594598,2016-11-08
2594598,2016-11-15
2594598,2016-11-19
2594598,2016-11-22
2594598,2016-11-29
2594598,2016-12-12
2594598,2016-12-16
2594598,2016-12-18
2594598,2017-01-07
2594598,2017-01-15
2594598,2017-01-22
2594598,2017-02-02
2594598,2017-03-11
2594598,2017-03-18
2594598,2017-03-24
2594598,2017-03-29
2594598,2017-04-02
2594598,2017-04-11
2594598,2017-04-17
2594598,2017-04-26
2594598,2017-04-30
2594598,2017-05-07
2594598,2017-05-12
2594598,2017-05-14
2594598,2017-05-19
2594598,2017-05-29
10414817,2016-06-28
14454018,2017-03-30
14454018,2017-04-30
14454018,2017-05-21
14454018,2017-05-29
7675986,2015-10-12
7675986,2015-12-07
7675986,2016-01-19
7675986,2016-02-26
7675986,2016-03-10
7675986,2016-03-14
7675986,2016-04-13
7675986,2016-04-16
7675986,2016-04-23
7675986,2016-04-24
7675986,2016-04-29
7675986,2016-05-05
7675986,2016-05-12
7675986,2016-05-18
7675986,2016-05-23
7675986,2016-05-28
7675986,2016-06-12
7675986,2016-07-18
7675986,2016-07-24
7675986,2016-08-01
7675986,2016-09-09
7675986,2016-10-11
7675986,2016-10-16
7675986,2016-10-26
7675986,2016-10-29
7675986,2016-11-20
7675986,2016-12-02
7675986,2016-12-04
7675986,2016-12-11
7675986,2017-01-01
7675986,2017-02-24
7675986,2017-03-11
7675986,2017-04-29
7675986,2017-05-04
7675986,2017-05-08
7675986,2017-05-11
7675986,2017-05-14
7675986,2017-05-17
7675986,2017-05-21
7675986,2017-05-26
7675986,2017-05-27
7675986,2017-05-31
3705840,2017-04-16
3705840,2017-05-03
3705840,2017-05-07
3705840,2017-05-12
3705840,2017-05-14
3992907,2014-09-18
3992907,2014-09-22
3992907,2014-09-25
3992907,2014-10-07
3992907,2014-10-30
3992907,2014-10-31
3992907,2014-11-03
3992907,2014-11-17
3992907,2014-11-18
3992907,2014-11-24
3992907,2014-12-01
3992907,2014-12-10
3992907,2015-01-22
3992907,2015-01-29
3992907,2015-01-30
3992907,2015-02-09
3992907,2015-02-20
3992907,2015-03-31
3992907,2015-04-27
3992907,2015-05-12
3992907,2015-05-15
3992907,2015-05-28
3992907,2015-06-15
3992907,2015-07-01
3992907,2015-07-08
3992907,2015-07-13
3992907,2015-07-19
3992907,2015-07-31
3992907,2015-08-04
3992907,2015-08-30
3992907,2015-09-21
3992907,2015-09-24
3992907,2015-09-28
3992907,2015-10-07
3992907,2015-10-16
3992907,2015-10-19
3992907,2015-11-10
3992907,2015-11-17
3992907,2015-11-25
3992907,2015-12-11
3992907,2016-01-23
3992907,2016-02-05
3992907,2016-02-15
3992907,2016-04-25
3992907,2016-05-01
3992907,2016-05-16
3992907,2016-05-22
3992907,2016-06-06
3992907,2016-06-15
3992907,2016-06-20
3992907,2016-07-08
3992907,2016-07-17
3992907,2016-08-02
3992907,2016-08-25
3992907,2016-09-12
3992907,2016-09-19
3992907,2016-10-03
3992907,2016-10-16
3992907,2016-11-01
3992907,2016-11-15
3992907,2016-11-26
3992907,2017-02-06
3992907,2017-03-05
3992907,2017-03-10
3992907,2017-04-29
3992907,2017-05-10
3992907,2017-05-18
3992907,2017-05-26
3992907,2017-05-29
8760507,2016-10-23
8760507,2016-11-06
8760507,2016-11-14
8760507,2016-11-18
8760507,2016-11-22
8760507,2016-11-26
8760507,2016-12-01
8760507,2016-12-08
8760507,2017-01-12
8760507,2017-01-15
8760507,2017-01-19
8760507,2017-01-22
8760507,2017-01-26
8760507,2017-03-30
8760507,2017-05-01
8760507,2017-05-20
12927213,2017-02-05
12927213,2017-03-18
12927213,2017-03-22
12927213,2017-05-21
12927213,2017-05-31
11212114,2016-02-24
11212114,2016-02-28
11212114,2016-03-03
11212114,2016-03-10
11212114,2016-03-16
11212114,2016-03-17
11212114,2016-03-27
11212114,2016-04-05
11212114,2016-04-07
11212114,2016-04-11
11212114,2016-04-13
11212114,2016-04-14
11212114,2016-04-22
11212114,2016-04-23
11212114,2016-04-27
11212114,2016-05-01
11212114,2016-05-02
11212114,2016-05-03
11212114,2016-05-06
11212114,2016-05-09
11212114,2016-05-12
11212114,2016-05-18
11212114,2016-05-26
11212114,2016-05-28
11212114,2016-06-01
11212114,2016-06-21
11212114,2016-06-27
11212114,2016-07-15
11212114,2016-07-23
11212114,2016-08-03
11212114,2016-08-05
11212114,2016-08-11
11212114,2016-08-16
11212114,2016-08-28
11212114,2016-08-29
11212114,2016-09-03
11212114,2016-11-26
11212114,2016-12-09
11212114,2016-12-18
11212114,2017-02-01
11212114,2017-02-10
11212114,2017-03-08
11212114,2017-04-10
11212114,2017-04-14
11212114,2017-04-16
11212114,2017-04-28
15713961,2017-03-09
15713961,2017-04-02
15713961,2017-04-11
15713961,2017-04-30
15713961,2017-05-14
15713961,2017-05-22
3400213,2014-08-11
3400213,2014-09-02
3400213,2015-06-29
3400213,2015-08-04
3400213,2015-08-10
3400213,2015-09-18
3400213,2015-10-13
3400213,2016-02-15
3400213,2016-05-17
3400213,2016-05-30
3400213,2016-06-26
3400213,2016-07-04
3400213,2016-07-15
3400213,2016-07-19
3400213,2016-07-27
3400213,2016-08-14
3400213,2016-09-06
3400213,2016-09-18
3400213,2016-09-25
3400213,2016-10-16
3400213,2016-11-14
3400213,2016-11-27
3400213,2017-04-30
3400213,2017-05-14
3400213,2017-05-22
15477506,2016-10-23
11699244,2016-03-27
11699244,2016-03-28
11699244,2016-04-05
11699244,2016-04-11
11699244,2016-04-24
11699244,2016-05-02
11699244,2016-05-06
11699244,2016-05-08
11699244,2016-05-11
11699244,2016-05-15
11699244,2016-05-22
11699244,2016-05-31
11699244,2016-06-04
11699244,2016-06-07
11699244,2016-06-10
11699244,2016-06-14
11699244,2016-06-14
11699244,2016-07-14
11699244,2016-07-17
11699244,2016-07-21
11699244,2016-07-25
11699244,2016-07-26
11699244,2016-08-04
11699244,2016-08-09
11699244,2016-08-13
11699244,2016-08-19
11699244,2016-08-22
11699244,2016-08-24
11699244,2016-09-14
11699244,2016-09-16
11699244,2016-10-03
11699244,2016-10-06
11699244,2016-10-09
11699244,2016-11-06
11699244,2017-01-01
11699244,2017-01-20
11699244,2017-01-27
11699244,2017-02-07
11699244,2017-02-13
11699244,2017-02-20
11699244,2017-02-26
11699244,2017-02-28
11699244,2017-04-30
11699244,2017-05-07
11699244,2017-05-11
11699244,2017-05-17
14451605,2016-08-28
14451605,2016-09-05
14451605,2017-04-23
14451605,2017-04-26
14451605,2017-05-24
14451605,2017-05-28
18795361,2017-05-22
18795361,2017-05-28
8479942,2016-02-27
8479942,2016-03-23
8479942,2016-04-09
8479942,2016-04-21
8479942,2016-05-08
8479942,2016-05-16
8479942,2016-06-24
8479942,2016-07-11
8479942,2016-07-17
10278767,2016-01-11
10278767,2016-01-15
10278767,2016-01-19
10278767,2016-01-25
10278767,2016-02-15
10278767,2016-06-18
10278767,2016-07-05
10278767,2016-07-25
10278767,2016-08-06
10278767,2016-08-20
10278767,2016-09-06
11889016,2016-04-30
8001458,2015-09-01
8001458,2015-09-10
8001458,2015-09-14
8001458,2015-09-21
8001458,2015-09-23
8001458,2015-10-04
8001458,2015-10-25
8001458,2015-11-19
8001458,2016-02-01
8001458,2016-02-21
8001458,2016-03-01
8001458,2016-03-18
8001458,2016-03-28
8001458,2016-04-01
8001458,2016-04-17
8001458,2016-05-02
8001458,2016-06-05
8001458,2016-06-10
8001458,2016-06-17
8001458,2016-06-20
8001458,2016-07-05
8001458,2016-07-14
8001458,2016-07-18
8001458,2016-08-14
8001458,2016-10-01
16347899,2017-01-01
16347899,2017-01-03
16347899,2017-01-16
16347899,2017-01-30
16347899,2017-02-05
16347899,2017-02-13
16347899,2017-02-18
16347899,2017-02-25
16347899,2017-03-01
16347899,2017-03-05
16347899,2017-03-07
16347899,2017-03-10
16347899,2017-03-18
16347899,2017-03-20
16347899,2017-03-27
16347899,2017-04-15
16347899,2017-04-19
16347899,2017-04-21
16347899,2017-04-29
16347899,2017-05-01
16347899,2017-05-03
16347899,2017-05-10
16347899,2017-05-15
16347899,2017-05-22
15547823,2016-12-31
15547823,2017-02-20
15547823,2017-02-25
14705708,2016-09-16
14705708,2016-09-19
14705708,2016-10-10
14705708,2017-01-22
14705708,2017-01-31
14705708,2017-03-06
14705708,2017-04-05
14705708,2017-04-08
14705708,2017-05-15
14705708,2017-05-18
14705708,2017-05-22
14594894,2016-09-03
14594894,2016-09-07
14594894,2016-09-14
14594894,2016-09-19
14594894,2016-09-30
14594894,2016-10-23
14594894,2016-10-28
14594894,2016-11-04
14594894,2016-11-09
14594894,2016-11-19
14594894,2016-11-27
14594894,2016-12-01
14594894,2016-12-14
14594894,2016-12-24
14594894,2016-12-28
14594894,2017-01-03
14594894,2017-02-21
14594894,2017-03-11
14594894,2017-03-25
14594894,2017-04-03
14594894,2017-04-16
14594894,2017-04-23
14594894,2017-05-02
14594894,2017-05-13
14594894,2017-05-30
4338184,2014-10-23
4338184,2015-03-05
4338184,2015-05-17
4338184,2015-06-18
4338184,2015-06-21
4338184,2015-06-29
4338184,2015-08-02
4338184,2015-08-04
4338184,2015-08-12
4338184,2015-08-31
4338184,2015-09-07
4338184,2015-09-19
4338184,2015-11-28
4338184,2016-01-04
4338184,2016-01-07
4338184,2016-01-27
4338184,2016-01-30
4338184,2016-02-13
4338184,2016-02-19
4338184,2016-02-22
4338184,2016-02-26
4338184,2016-02-28
4338184,2016-03-08
4338184,2016-03-09
4338184,2016-03-11
4338184,2016-03-13
4338184,2016-04-24
4338184,2016-04-27
4338184,2016-05-02
4338184,2016-05-06
4338184,2016-05-11
4338184,2016-05-14
4338184,2016-05-23
4338184,2016-05-30
4338184,2016-06-05
4338184,2016-06-12
4338184,2016-06-15
4338184,2016-06-20
4338184,2016-06-24
4338184,2016-06-25
4338184,2016-06-27
4338184,2016-07-17
4338184,2016-07-19
4338184,2016-07-25
4338184,2016-08-07
4338184,2016-08-12
4338184,2016-08-25
4338184,2016-09-02
4338184,2016-09-05
4338184,2016-09-16
16497968,2017-01-02
14842139,2016-09-05
14842139,2016-10-04
14842139,2016-10-07
14842139,2016-10-10
14842139,2016-10-12
14842139,2016-10-14
14842139,2016-10-16
14842139,2016-10-24
14842139,2016-10-26
14842139,2016-10-29
14842139,2016-10-30
14842139,2016-11-01
14842139,2016-11-04
14842139,2016-11-06
14842139,2016-11-10
14842139,2016-11-13
14842139,2016-11-16
14842139,2016-11-18
14842139,2016-11-19
14842139,2016-11-20
14842139,2016-11-21
14842139,2016-11-26
14842139,2016-11-28
14842139,2016-11-30
14842139,2016-12-01
14842139,2016-12-03
14842139,2016-12-04
14842139,2016-12-05
14842139,2016-12-06
14842139,2016-12-09
14842139,2016-12-11
14842139,2016-12-14
14842139,2016-12-16
14842139,2016-12-19
14842139,2016-12-23
14842139,2016-12-25
14842139,2016-12-26
14842139,2016-12-27
14842139,2017-01-08
14842139,2017-01-12
14842139,2017-01-15
14842139,2017-01-16
14842139,2017-01-17
14842139,2017-01-22
14842139,2017-01-29
14842139,2017-02-04
14842139,2017-02-05
14842139,2017-02-11
14842139,2017-02-12
14842139,2017-02-18
14842139,2017-02-19
14842139,2017-02-26
14842139,2017-03-03
14842139,2017-03-04
14842139,2017-03-08
14842139,2017-03-11
14842139,2017-03-14
14842139,2017-03-19
14842139,2017-03-20
14842139,2017-03-22
14842139,2017-03-25
14842139,2017-03-26
14842139,2017-03-29
14842139,2017-03-31
14842139,2017-04-03
14842139,2017-04-06
14842139,2017-04-08
14842139,2017-04-11
14842139,2017-04-13
14842139,2017-04-17
14842139,2017-04-19
14842139,2017-04-21
14842139,2017-04-23
14842139,2017-04-24
14842139,2017-04-26
14842139,2017-04-30
14842139,2017-05-02
14842139,2017-05-07
14842139,2017-05-12
14842139,2017-05-18
14842139,2017-05-22
14842139,2017-05-25
12965048,2016-06-06
12965048,2016-06-07
12965048,2016-06-12
12965048,2016-06-15
12965048,2016-06-17
12965048,2016-06-19
12965048,2016-06-29
12965048,2016-06-30
12965048,2016-07-01
12965048,2016-07-09
12965048,2016-07-11
12965048,2016-08-05
12965048,2016-08-12
12965048,2016-08-26
12965048,2016-09-01
12965048,2016-09-01
12965048,2016-09-09
12965048,2016-09-22
12965048,2016-10-03
12965048,2016-10-11
12965048,2016-10-12
12965048,2016-11-01
12965048,2016-11-04
12965048,2016-11-10
12965048,2016-11-15
12965048,2016-11-23
12965048,2016-11-24
12965048,2016-11-28
12965048,2016-12-10
12965048,2016-12-19
12965048,2016-12-29
12965048,2017-01-06
12965048,2017-01-08
12965048,2017-01-13
12965048,2017-01-26
12965048,2017-02-22
12965048,2017-02-24
12965048,2017-02-25
12965048,2017-02-26
12965048,2017-04-03
12965048,2017-04-14
12965048,2017-04-20
12965048,2017-04-21
12965048,2017-04-26
12965048,2017-04-28
12965048,2017-05-05
12965048,2017-05-09
12965048,2017-05-10
12965048,2017-05-16
17118022,2017-03-21
17118022,2017-03-21
17118022,2017-03-27
578364,2012-10-08
578364,2013-03-04
578364,2013-03-08
578364,2013-05-30
578364,2013-07-11
578364,2014-09-28
578364,2015-11-17
578364,2016-03-17
578364,2016-03-27
578364,2016-04-18
578364,2016-04-23
578364,2016-07-23
578364,2017-02-17
15859879,2016-11-13
15859879,2016-11-18
15859879,2016-11-20
15859879,2016-12-03
15859879,2016-12-10
15859879,2016-12-15
15859879,2016-12-24
15859879,2017-01-15
15859879,2017-01-16
15859879,2017-01-20
15859879,2017-04-21
15859879,2017-04-24
15859879,2017-04-25
15859879,2017-04-27
15859879,2017-04-28
15859879,2017-04-29
15859879,2017-05-02
15859879,2017-05-05
15859879,2017-05-09
15859879,2017-05-13
15859879,2017-05-25
15859879,2017-05-29
15859879,2017-05-31
15859879,2017-06-02
15917083,2016-11-12
15917083,2016-11-20
15917083,2016-11-22
15917083,2016-11-23
15917083,2016-11-26
15917083,2016-11-27
15917083,2016-12-03
15917083,2016-12-04
15917083,2016-12-09
15917083,2016-12-10
15917083,2016-12-11
15917083,2016-12-19
15917083,2016-12-22
15917083,2016-12-25
15917083,2016-12-28
15917083,2017-01-01
15917083,2017-01-02
13824504,2016-08-02
13824504,2016-09-16
13824504,2016-09-23
13824504,2016-09-29
13824504,2016-10-30
13824504,2017-01-19
13824504,2017-01-31
13824504,2017-05-10
11531466,2016-03-23
11531466,2016-08-16
11531466,2016-08-29
17175439,2017-02-27
17175439,2017-03-04
17175439,2017-03-22
17175439,2017-04-14
17175439,2017-04-29
17175439,2017-05-01
17175439,2017-05-06
17175439,2017-05-08
17175439,2017-05-10
17175439,2017-05-15
17175439,2017-05-18
13849465,2016-07-16
13849465,2016-07-20
13849465,2016-07-26
13849465,2016-07-27
13849465,2016-08-02
13849465,2016-08-16
13849465,2016-09-10
13849465,2016-09-22
13849465,2016-09-24
13849465,2016-09-30
13849465,2016-10-02
13849465,2016-10-05
13849465,2016-10-09
13849465,2016-10-22
13849465,2016-10-31
13849465,2016-11-05
13849465,2016-11-13
13849465,2016-12-03
13849465,2016-12-05
13849465,2016-12-15
13849465,2016-12-29
13849465,2017-01-03
13849465,2017-01-05
13849465,2017-01-29
13849465,2017-02-05
13849465,2017-02-12
13849465,2017-02-20
13849465,2017-03-01
13849465,2017-03-05
13849465,2017-03-09
13849465,2017-03-11
13849465,2017-03-13
13849465,2017-03-25
13849465,2017-04-02
13849465,2017-04-08
13849465,2017-04-16
13849465,2017-04-20
13849465,2017-04-23
13849465,2017-05-04
13849465,2017-05-11
13849465,2017-05-19
13849465,2017-05-26
13849465,2017-05-28
13849465,2017-06-01
13900344,2016-07-18
13900344,2016-08-01
13900344,2016-08-08
13900344,2016-08-25
13900344,2016-08-27
